Begin CNN Model
ncr,v8545:ii,84.0,1000.0,2000.0,0.0,1.0,6.0,12.0,21.0
siemens,7.541,105.0,2000.0,6000.0,16.0,6.0,16.0,33.0,41.0
c.r.d,universe:68/37,320.0,256.0,5000.0,4.0,1.0,6.0,27.0,27.0
ipl,4460,50.0,2000.0,16000.0,24.0,1.0,6.0,80.0,82.0
burroughs,b6925,110.0,3100.0,6200.0,0.0,6.0,64.0,76.0,45.0
ncr,v8575:ii,56.0,4000.0,8000.0,0.0,1.0,8.0,34.0,47.0
amdahl,580-5850,23.0,16000.0,32000.0,64.0,16.0,32.0,489.0,381.0
ibm,38/7,400.0,2000.0,4000.0,0.0,1.0,1.0,32.0,28.0
four-phase,2000/260,125.0,512.0,1000.0,0.0,8.0,20.0,36.0,19.0
ncr,v8555:ii,56.0,1000.0,4000.0,0.0,1.0,6.0,17.0,26.0
sperry,90/80-model-3,98.0,1000.0,8000.0,32.0,2.0,8.0,46.0,50.0
siemens,7.531,240.0,512.0,2000.0,8.0,1.0,5.0,11.0,22.0
nas,as/3000,115.0,2000.0,8000.0,16.0,1.0,3.0,50.0,46.0
harris,700,300.0,384.0,12000.0,6.0,1.0,24.0,53.0,50.0
ncr,v8635,38.0,4000.0,8000.0,32.0,16.0,32.0,51.0,80.0
magnuson,m80/30,100.0,1000.0,8000.0,0.0,2.0,6.0,16.0,37.0
nas,as/6130,75.0,4000.0,16000.0,16.0,1.0,6.0,66.0,86.0
nas,as/6630,60.0,4000.0,16000.0,64.0,5.0,8.0,93.0,117.0
nas,as/9060,30.0,16000.0,32000.0,256.0,16.0,24.0,510.0,603.0
cdc,cyber:170/845,64.0,5240.0,20970.0,30.0,12.0,24.0,208.0,136.0
basf,7/65,60.0,2000.0,8000.0,65.0,1.0,8.0,92.0,70.0
dec,decsys:10:1091,133.0,1000.0,12000.0,9.0,3.0,12.0,72.0,54.0
ibm,370/148,203.0,1000.0,2000.0,0.0,1.0,5.0,24.0,21.0
nas,as/6620,60.0,2000.0,16000.0,64.0,5.0,8.0,74.0,107.0
ipl,4480,50.0,8000.0,16000.0,48.0,1.0,10.0,136.0,128.0
prime,50-850-ii,160.0,2000.0,8000.0,32.0,1.0,13.0,109.0,53.0
gould,concept:32/8750,75.0,2000.0,16000.0,64.0,1.0,38.0,144.0,113.0
sratus,32,125.0,2000.0,8000.0,0.0,2.0,14.0,52.0,41.0
ibm,4331-2,900.0,1000.0,4000.0,8.0,1.0,2.0,22.0,28.0
prime,50-250-ii,160.0,512.0,2000.0,2.0,3.0,8.0,32.0,20.0
siemens,7.536,105.0,2000.0,4000.0,8.0,3.0,8.0,22.0,31.0
hp,3000/64,75.0,2000.0,8000.0,8.0,3.0,24.0,62.0,47.0
nas,as/8050,40.0,8000.0,32000.0,64.0,8.0,24.0,277.0,266.0
honeywell,dps:6/92,300.0,1000.0,4000.0,8.0,3.0,64.0,38.0,30.0
bti,8000,200.0,512.0,16000.0,0.0,4.0,32.0,35.0,64.0
siemens,7.870-2,59.0,4000.0,12000.0,32.0,6.0,12.0,113.0,81.0
nas,as/9000-n,48.0,4000.0,24000.0,32.0,8.0,24.0,214.0,151.0
sperry,1100/82,50.0,2000.0,32000.0,48.0,26.0,52.0,208.0,227.0
dec,microvax-1,810.0,512.0,512.0,8.0,1.0,1.0,18.0,18.0
dg,eclipse:mv/10000,140.0,1000.0,16000.0,16.0,1.0,3.0,138.0,72.0
cdc,omega:480-i,50.0,500.0,2000.0,8.0,1.0,4.0,20.0,23.0
siemens,7.881-2,26.0,8000.0,32000.0,128.0,24.0,32.0,405.0,382.0
siemens,7.880-2,26.0,8000.0,32000.0,64.0,12.0,16.0,248.0,275.0
amdahl,580-5840,23.0,16000.0,32000.0,64.0,16.0,32.0,367.0,381.0
dec,decsys:20:2060,133.0,1000.0,8000.0,9.0,3.0,12.0,72.0,41.0
ibm,3083:b,26.0,8000.0,32000.0,0.0,8.0,24.0,277.0,220.0
harris,800,180.0,768.0,12000.0,6.0,1.0,31.0,84.0,53.0
prime,50-2250,160.0,512.0,4000.0,2.0,1.0,5.0,30.0,25.0
harris,100,300.0,768.0,3000.0,0.0,6.0,24.0,36.0,23.0
dg,eclipse:mv/6000,110.0,1000.0,4000.0,16.0,1.0,2.0,26.0,30.0
ibm,8130-b,1500.0,768.0,2000.0,0.0,0.0,0.0,18.0,20.0
ncr,v8565:ii,56.0,2000.0,6000.0,0.0,1.0,8.0,21.0,35.0
End CNN Model
Begin CNN Test Set
amdahl,470v/7b,29.0,8000.0,32000.0,32.0,8.0,32.0,172.0,253.0
amdahl,470v/7a,29.0,8000.0,32000.0,32.0,8.0,32.0,220.0,253.0
nas,as/6650,50.0,4000.0,16000.0,64.0,5.0,10.0,111.0,119.0
honeywell,dps:8/49,140.0,2000.0,32000.0,32.0,1.0,20.0,134.0,175.0
ibm,4361-5,25.0,2000.0,12000.0,16.0,3.0,5.0,66.0,65.0
burroughs,b4955,110.0,5000.0,5000.0,142.0,8.0,64.0,120.0,124.0
sperry,1100/94,30.0,8000.0,64000.0,128.0,12.0,176.0,1150.0,978.0
burroughs,b2900,143.0,512.0,5000.0,0.0,7.0,32.0,28.0,29.0
ncr,v8655,38.0,8000.0,16000.0,64.0,4.0,8.0,100.0,142.0
siemens,7.865-2,70.0,4000.0,12000.0,8.0,6.0,8.0,75.0,67.0
formation,f4000/200,800.0,256.0,8000.0,0.0,1.0,4.0,14.0,34.0
ibm,4321,900.0,1000.0,1000.0,0.0,1.0,2.0,11.0,18.0
dg,eclipse:m/600,700.0,256.0,2000.0,0.0,1.0,1.0,24.0,19.0
cdc,omega:480-ii,50.0,1000.0,4000.0,8.0,1.0,5.0,29.0,29.0
ibm,3081,26.0,16000.0,32000.0,64.0,16.0,24.0,465.0,361.0
cdc,cyber:170/815,50.0,2620.0,10480.0,30.0,12.0,24.0,32.0,74.0
honeywell,dps:7/65,140.0,2000.0,4000.0,0.0,4.0,8.0,40.0,29.0
hp,3000/44,105.0,1000.0,4000.0,0.0,3.0,24.0,32.0,28.0
ibm,4331-1,900.0,512.0,1000.0,0.0,1.0,2.0,11.0,17.0
perkin-elmer,3210,250.0,512.0,4000.0,0.0,4.0,7.0,50.0,24.0
hp,3000/48,105.0,2000.0,4000.0,8.0,3.0,19.0,32.0,33.0
End CNN Test Set
Begin CNN Model
nas,as/9000-dpc,38.0,16000.0,32000.0,128.0,16.0,32.0,510.0,426.0
hp,3000/30,90.0,256.0,1000.0,0.0,3.0,10.0,17.0,18.0
harris,500,300.0,768.0,12000.0,6.0,6.0,24.0,50.0,52.0
burroughs,b2925,143.0,1000.0,2000.0,0.0,5.0,16.0,31.0,22.0
ibm,4341-10,225.0,2000.0,4000.0,8.0,3.0,6.0,34.0,31.0
ibm,38/8,400.0,4000.0,8000.0,0.0,1.0,1.0,32.0,45.0
honeywell,dps:7/55,140.0,2000.0,4000.0,0.0,3.0,6.0,29.0,28.0
formation,f4000/300,800.0,256.0,8000.0,0.0,1.0,4.0,16.0,34.0
ibm,3081:d,26.0,16000.0,32000.0,64.0,8.0,24.0,465.0,350.0
nas,as/9040,38.0,8000.0,32000.0,64.0,8.0,24.0,326.0,267.0
ibm,3033:u,57.0,4000.0,24000.0,64.0,12.0,16.0,237.0,171.0
microdata,seq.ms/3200,150.0,512.0,4000.0,0.0,8.0,128.0,30.0,33.0
hp,3000/88,75.0,3000.0,8000.0,8.0,3.0,48.0,64.0,54.0
ibm,4381-1,17.0,4000.0,16000.0,8.0,6.0,12.0,100.0,101.0
ncr,v8670,38.0,4000.0,16000.0,128.0,16.0,32.0,212.0,190.0
gould,concept:32/8705,75.0,2000.0,8000.0,64.0,1.0,38.0,144.0,75.0
dg,eclipse:mv/8000-ii,220.0,1000.0,8000.0,16.0,1.0,2.0,71.0,42.0
magnuson,m80/31,100.0,1000.0,8000.0,24.0,2.0,6.0,26.0,46.0
cambex,1636-1,50.0,1000.0,4000.0,8.0,3.0,5.0,26.0,30.0
bti,5000,350.0,64.0,64.0,0.0,1.0,4.0,10.0,15.0
ncr,v8665,38.0,8000.0,24000.0,160.0,4.0,8.0,140.0,281.0
siemens,7.561,52.0,4000.0,16000.0,32.0,4.0,12.0,130.0,99.0
prime,50-750-ii,160.0,1000.0,8000.0,16.0,1.0,14.0,60.0,43.0
amdahl,470v/7c,29.0,8000.0,16000.0,32.0,8.0,16.0,132.0,132.0
dec,vax:11/750,320.0,512.0,8000.0,4.0,1.0,5.0,40.0,36.0
ibm,4331-11,900.0,1000.0,4000.0,4.0,1.0,2.0,18.0,26.0
amdahl,470v/7,29.0,8000.0,32000.0,32.0,8.0,32.0,269.0,253.0
sperry,1100/84,50.0,4000.0,32000.0,112.0,52.0,104.0,397.0,360.0
c.r.d,universe:68,320.0,256.0,6000.0,0.0,1.0,6.0,33.0,28.0
honeywell,dps:8/44,140.0,2000.0,4000.0,8.0,1.0,20.0,35.0,32.0
gould,concept:32/8780,75.0,2000.0,16000.0,128.0,1.0,38.0,259.0,157.0
wang,vs-100,480.0,512.0,8000.0,32.0,0.0,0.0,67.0,47.0
nas,as/7000-n,72.0,2000.0,8000.0,16.0,6.0,8.0,105.0,48.0
nas,as/8040,40.0,8000.0,16000.0,32.0,8.0,16.0,214.0,126.0
sperry,1100/61-h1,116.0,2000.0,8000.0,32.0,5.0,28.0,70.0,56.0
burroughs,b5900,143.0,1500.0,6300.0,0.0,5.0,32.0,30.0,35.0
nas,as/5000-n,92.0,2000.0,8000.0,4.0,1.0,6.0,50.0,41.0
ncr,v8585:ii,56.0,4000.0,12000.0,0.0,1.0,8.0,42.0,62.0
burroughs,b5920,143.0,3100.0,6200.0,0.0,5.0,20.0,33.0,39.0
cdc,cyber:170/750,25.0,1310.0,2620.0,131.0,12.0,24.0,274.0,102.0
cambex,1636-10,50.0,1000.0,8000.0,8.0,3.0,5.0,36.0,41.0
harris,600,300.0,768.0,4500.0,0.0,1.0,24.0,45.0,27.0
ipl,4445,50.0,2000.0,8000.0,8.0,1.0,6.0,56.0,44.0
prime,50-550-ii,160.0,1000.0,4000.0,8.0,1.0,14.0,38.0,29.0
magnuson,m80/44,50.0,2000.0,16000.0,24.0,6.0,16.0,65.0,88.0
sperry,1100/81,50.0,2000.0,32000.0,24.0,6.0,26.0,114.0,182.0
ibm,8140,800.0,768.0,2000.0,0.0,0.0,0.0,20.0,20.0
magnuson,m80/42,50.0,2000.0,16000.0,12.0,3.0,16.0,45.0,80.0
dec,vax:11/730,810.0,1000.0,5000.0,0.0,1.0,1.0,20.0,28.0
sperry,1100/83,50.0,2000.0,32000.0,112.0,52.0,104.0,307.0,341.0
cdc,cyber:170/825,50.0,2620.0,10480.0,30.0,12.0,24.0,63.0,74.0
honeywell,dps:7/35,330.0,1000.0,2000.0,0.0,1.0,2.0,16.0,20.0
honeywell,dps:6/35,330.0,1000.0,3000.0,0.0,2.0,4.0,16.0,23.0
honeywell,dps:8/62,140.0,2000.0,32000.0,32.0,1.0,54.0,189.0,181.0
ibm,4341-11,180.0,2000.0,8000.0,8.0,1.0,6.0,50.0,42.0
ibm,3083:e,26.0,8000.0,16000.0,0.0,8.0,16.0,185.0,113.0
cambex,1651-1,50.0,2000.0,16000.0,8.0,3.0,6.0,60.0,74.0
ncr,v8650,38.0,4000.0,8000.0,32.0,16.0,32.0,116.0,80.0
nas,as/6650,50.0,4000.0,16000.0,64.0,5.0,10.0,111.0,119.0
honeywell,dps:8/49,140.0,2000.0,32000.0,32.0,1.0,20.0,134.0,175.0
ibm,4361-5,25.0,2000.0,12000.0,16.0,3.0,5.0,66.0,65.0
burroughs,b4955,110.0,5000.0,5000.0,142.0,8.0,64.0,120.0,124.0
sperry,1100/94,30.0,8000.0,64000.0,128.0,12.0,176.0,1150.0,978.0
burroughs,b2900,143.0,512.0,5000.0,0.0,7.0,32.0,28.0,29.0
ncr,v8655,38.0,8000.0,16000.0,64.0,4.0,8.0,100.0,142.0
siemens,7.865-2,70.0,4000.0,12000.0,8.0,6.0,8.0,75.0,67.0
dg,eclipse:m/600,700.0,256.0,2000.0,0.0,1.0,1.0,24.0,19.0
cdc,omega:480-ii,50.0,1000.0,4000.0,8.0,1.0,5.0,29.0,29.0
ibm,3081,26.0,16000.0,32000.0,64.0,16.0,24.0,465.0,361.0
honeywell,dps:7/65,140.0,2000.0,4000.0,0.0,4.0,8.0,40.0,29.0
hp,3000/44,105.0,1000.0,4000.0,0.0,3.0,24.0,32.0,28.0
ibm,4331-1,900.0,512.0,1000.0,0.0,1.0,2.0,11.0,17.0
perkin-elmer,3210,250.0,512.0,4000.0,0.0,4.0,7.0,50.0,24.0
hp,3000/48,105.0,2000.0,4000.0,8.0,3.0,19.0,32.0,33.0
amdahl,580-5880,23.0,32000.0,64000.0,128.0,32.0,64.0,1144.0,1238.0
c.r.d,universe:68/05,320.0,256.0,3000.0,4.0,1.0,3.0,27.0,22.0
dg,eclipse:mv/8000,110.0,1000.0,12000.0,16.0,1.0,2.0,60.0,56.0
nas,as/8060,35.0,8000.0,32000.0,64.0,8.0,24.0,370.0,270.0
honeywell,dps:7/45,330.0,1000.0,4000.0,0.0,3.0,6.0,22.0,25.0
hp,3000/iii,175.0,256.0,2000.0,0.0,3.0,24.0,22.0,20.0
ibm,38/3,1100.0,512.0,1500.0,0.0,1.0,1.0,7.0,18.0
ibm,8130-a,1500.0,768.0,1000.0,0.0,0.0,0.0,12.0,18.0
c.r.d,universe:2203t,320.0,512.0,2000.0,4.0,1.0,3.0,69.0,21.0
honeywell,dps:6/96,300.0,1000.0,16000.0,8.0,2.0,112.0,38.0,73.0
harris,300,300.0,768.0,3000.0,6.0,6.0,24.0,44.0,25.0
nixdorf,8890/70,200.0,2000.0,8000.0,64.0,1.0,5.0,41.0,67.0
ibm,4361-4,25.0,2000.0,12000.0,8.0,1.0,4.0,49.0,59.0
sperry,80/8,124.0,1000.0,8000.0,0.0,1.0,8.0,42.0,37.0
ipl,4436,50.0,2000.0,4000.0,0.0,3.0,6.0,27.0,30.0
cdc,cyber:170/835,56.0,5240.0,20970.0,30.0,12.0,24.0,106.0,138.0
sperry,1100/93,30.0,8000.0,64000.0,96.0,12.0,176.0,915.0,919.0
nas,as/7000,72.0,4000.0,16000.0,64.0,8.0,16.0,143.0,120.0
amdahl,580-5860,23.0,16000.0,64000.0,64.0,16.0,32.0,636.0,749.0
ibm,370/158-3,115.0,512.0,6000.0,16.0,1.0,6.0,45.0,35.0
honeywell,dps:8/50,140.0,2000.0,8000.0,32.0,1.0,54.0,66.0,57.0
siemens,7.551,105.0,2000.0,8000.0,16.0,4.0,14.0,58.0,47.0
ibm,4381-2,17.0,4000.0,16000.0,32.0,6.0,12.0,133.0,116.0
siemens,7.875-2,26.0,8000.0,24000.0,32.0,8.0,16.0,173.0,183.0
perkin-elmer,3230,250.0,1000.0,16000.0,1.0,1.0,8.0,50.0,64.0
ibm,4341-12,185.0,2000.0,16000.0,16.0,1.0,6.0,76.0,76.0
cambex,1641-1,50.0,2000.0,16000.0,8.0,3.0,5.0,40.0,74.0
burroughs,b1955,167.0,524.0,2000.0,8.0,4.0,15.0,19.0,23.0
amdahl,470v/b,26.0,8000.0,32000.0,64.0,8.0,32.0,318.0,290.0
ncr,v8545:ii,84.0,1000.0,2000.0,0.0,1.0,6.0,12.0,21.0
siemens,7.541,105.0,2000.0,6000.0,16.0,6.0,16.0,33.0,41.0
c.r.d,universe:68/37,320.0,256.0,5000.0,4.0,1.0,6.0,27.0,27.0
ipl,4460,50.0,2000.0,16000.0,24.0,1.0,6.0,80.0,82.0
burroughs,b6925,110.0,3100.0,6200.0,0.0,6.0,64.0,76.0,45.0
ncr,v8575:ii,56.0,4000.0,8000.0,0.0,1.0,8.0,34.0,47.0
amdahl,580-5850,23.0,16000.0,32000.0,64.0,16.0,32.0,489.0,381.0
ibm,38/7,400.0,2000.0,4000.0,0.0,1.0,1.0,32.0,28.0
four-phase,2000/260,125.0,512.0,1000.0,0.0,8.0,20.0,36.0,19.0
ncr,v8555:ii,56.0,1000.0,4000.0,0.0,1.0,6.0,17.0,26.0
nas,as/5000,92.0,2000.0,8000.0,32.0,1.0,6.0,62.0,53.0
sperry,90/80-model-3,98.0,1000.0,8000.0,32.0,2.0,8.0,46.0,50.0
siemens,7.531,240.0,512.0,2000.0,8.0,1.0,5.0,11.0,22.0
nas,as/3000,115.0,2000.0,8000.0,16.0,1.0,3.0,50.0,46.0
harris,700,300.0,384.0,12000.0,6.0,1.0,24.0,53.0,50.0
ncr,v8635,38.0,4000.0,8000.0,32.0,16.0,32.0,51.0,80.0
magnuson,m80/30,100.0,1000.0,8000.0,0.0,2.0,6.0,16.0,37.0
nas,as/6130,75.0,4000.0,16000.0,16.0,1.0,6.0,66.0,86.0
nas,as/6630,60.0,4000.0,16000.0,64.0,5.0,8.0,93.0,117.0
nas,as/9060,30.0,16000.0,32000.0,256.0,16.0,24.0,510.0,603.0
cdc,cyber:170/845,64.0,5240.0,20970.0,30.0,12.0,24.0,208.0,136.0
basf,7/65,60.0,2000.0,8000.0,65.0,1.0,8.0,92.0,70.0
dec,decsys:10:1091,133.0,1000.0,12000.0,9.0,3.0,12.0,72.0,54.0
ibm,370/148,203.0,1000.0,2000.0,0.0,1.0,5.0,24.0,21.0
nas,as/6620,60.0,2000.0,16000.0,64.0,5.0,8.0,74.0,107.0
ipl,4480,50.0,8000.0,16000.0,48.0,1.0,10.0,136.0,128.0
prime,50-850-ii,160.0,2000.0,8000.0,32.0,1.0,13.0,109.0,53.0
gould,concept:32/8750,75.0,2000.0,16000.0,64.0,1.0,38.0,144.0,113.0
sratus,32,125.0,2000.0,8000.0,0.0,2.0,14.0,52.0,41.0
ibm,4331-2,900.0,1000.0,4000.0,8.0,1.0,2.0,22.0,28.0
prime,50-250-ii,160.0,512.0,2000.0,2.0,3.0,8.0,32.0,20.0
siemens,7.536,105.0,2000.0,4000.0,8.0,3.0,8.0,22.0,31.0
hp,3000/64,75.0,2000.0,8000.0,8.0,3.0,24.0,62.0,47.0
nas,as/8050,40.0,8000.0,32000.0,64.0,8.0,24.0,277.0,266.0
honeywell,dps:6/92,300.0,1000.0,4000.0,8.0,3.0,64.0,38.0,30.0
bti,8000,200.0,512.0,16000.0,0.0,4.0,32.0,35.0,64.0
siemens,7.870-2,59.0,4000.0,12000.0,32.0,6.0,12.0,113.0,81.0
nas,as/9000-n,48.0,4000.0,24000.0,32.0,8.0,24.0,214.0,151.0
sperry,1100/82,50.0,2000.0,32000.0,48.0,26.0,52.0,208.0,227.0
dec,microvax-1,810.0,512.0,512.0,8.0,1.0,1.0,18.0,18.0
dg,eclipse:mv/10000,140.0,1000.0,16000.0,16.0,1.0,3.0,138.0,72.0
cdc,omega:480-i,50.0,500.0,2000.0,8.0,1.0,4.0,20.0,23.0
siemens,7.881-2,26.0,8000.0,32000.0,128.0,24.0,32.0,405.0,382.0
siemens,7.880-2,26.0,8000.0,32000.0,64.0,12.0,16.0,248.0,275.0
amdahl,580-5840,23.0,16000.0,32000.0,64.0,16.0,32.0,367.0,381.0
dec,decsys:20:2060,133.0,1000.0,8000.0,9.0,3.0,12.0,72.0,41.0
ibm,3083:b,26.0,8000.0,32000.0,0.0,8.0,24.0,277.0,220.0
harris,800,180.0,768.0,12000.0,6.0,1.0,31.0,84.0,53.0
prime,50-2250,160.0,512.0,4000.0,2.0,1.0,5.0,30.0,25.0
harris,100,300.0,768.0,3000.0,0.0,6.0,24.0,36.0,23.0
dg,eclipse:mv/6000,110.0,1000.0,4000.0,16.0,1.0,2.0,26.0,30.0
ibm,8130-b,1500.0,768.0,2000.0,0.0,0.0,0.0,18.0,20.0
amdahl,470v/7b,29.0,8000.0,32000.0,32.0,8.0,32.0,172.0,253.0
amdahl,470v/7a,29.0,8000.0,32000.0,32.0,8.0,32.0,220.0,253.0
ibm,4321,900.0,1000.0,1000.0,0.0,1.0,2.0,11.0,18.0
sperry,80/3,180.0,262.0,4000.0,0.0,1.0,3.0,12.0,24.0
sperry,80/4,180.0,512.0,4000.0,0.0,1.0,3.0,14.0,24.0
End CNN Model
Begin CNN Test Set
dec,vax:11/780,200.0,512.0,8000.0,8.0,1.0,8.0,62.0,38.0
sperry,80/5,180.0,262.0,4000.0,0.0,1.0,3.0,18.0,24.0
siemens,7.872-2,59.0,8000.0,16000.0,64.0,12.0,24.0,188.0,149.0
ibm,4341-9,225.0,1000.0,4000.0,2.0,3.0,6.0,24.0,26.0
cambex,1641-11,50.0,2000.0,16000.0,8.0,3.0,6.0,52.0,74.0
ncr,v8565:ii,56.0,2000.0,6000.0,0.0,1.0,8.0,21.0,35.0
nas,as/5000-e,92.0,2000.0,8000.0,32.0,1.0,6.0,60.0,53.0
sperry,80/6,180.0,512.0,4000.0,0.0,1.0,3.0,21.0,24.0
ibm,3033:s,57.0,4000.0,16000.0,1.0,6.0,12.0,132.0,82.0
nas,as/3000-n,115.0,2000.0,4000.0,2.0,1.0,5.0,40.0,29.0
basf,7/68,50.0,4000.0,16000.0,65.0,1.0,8.0,138.0,117.0
honeywell,dps:8/52,140.0,2000.0,32000.0,32.0,1.0,54.0,141.0,181.0
formation,f4000/300ap,800.0,256.0,8000.0,0.0,1.0,4.0,22.0,34.0
nas,as/6150,60.0,4000.0,16000.0,32.0,1.0,6.0,86.0,95.0
dg,eclipse:mv/4000,200.0,1000.0,8000.0,0.0,1.0,2.0,36.0,36.0
nixdorf,8890/50,200.0,1000.0,4000.0,0.0,1.0,4.0,30.0,25.0
burroughs,b6900,143.0,2300.0,6200.0,0.0,6.0,64.0,61.0,40.0
c.r.d,universe:68/137,320.0,512.0,5000.0,4.0,1.0,5.0,77.0,28.0
ncr,v8565:ii-e,56.0,2000.0,8000.0,0.0,1.0,8.0,24.0,41.0
ncr,v8595:ii,56.0,4000.0,16000.0,0.0,1.0,8.0,46.0,78.0
c.r.d,68/10-80,320.0,128.0,6000.0,0.0,1.0,12.0,23.0,28.0
End CNN Test Set
Begin CNN Model
nas,as/9000-dpc,38.0,16000.0,32000.0,128.0,16.0,32.0,510.0,426.0
hp,3000/30,90.0,256.0,1000.0,0.0,3.0,10.0,17.0,18.0
harris,500,300.0,768.0,12000.0,6.0,6.0,24.0,50.0,52.0
burroughs,b2925,143.0,1000.0,2000.0,0.0,5.0,16.0,31.0,22.0
ibm,4341-10,225.0,2000.0,4000.0,8.0,3.0,6.0,34.0,31.0
ibm,38/8,400.0,4000.0,8000.0,0.0,1.0,1.0,32.0,45.0
honeywell,dps:7/55,140.0,2000.0,4000.0,0.0,3.0,6.0,29.0,28.0
formation,f4000/300,800.0,256.0,8000.0,0.0,1.0,4.0,16.0,34.0
ibm,3081:d,26.0,16000.0,32000.0,64.0,8.0,24.0,465.0,350.0
nas,as/9040,38.0,8000.0,32000.0,64.0,8.0,24.0,326.0,267.0
ibm,3033:u,57.0,4000.0,24000.0,64.0,12.0,16.0,237.0,171.0
microdata,seq.ms/3200,150.0,512.0,4000.0,0.0,8.0,128.0,30.0,33.0
hp,3000/88,75.0,3000.0,8000.0,8.0,3.0,48.0,64.0,54.0
ibm,4381-1,17.0,4000.0,16000.0,8.0,6.0,12.0,100.0,101.0
ncr,v8670,38.0,4000.0,16000.0,128.0,16.0,32.0,212.0,190.0
gould,concept:32/8705,75.0,2000.0,8000.0,64.0,1.0,38.0,144.0,75.0
dg,eclipse:mv/8000-ii,220.0,1000.0,8000.0,16.0,1.0,2.0,71.0,42.0
magnuson,m80/31,100.0,1000.0,8000.0,24.0,2.0,6.0,26.0,46.0
cambex,1636-1,50.0,1000.0,4000.0,8.0,3.0,5.0,26.0,30.0
bti,5000,350.0,64.0,64.0,0.0,1.0,4.0,10.0,15.0
ncr,v8665,38.0,8000.0,24000.0,160.0,4.0,8.0,140.0,281.0
siemens,7.561,52.0,4000.0,16000.0,32.0,4.0,12.0,130.0,99.0
prime,50-750-ii,160.0,1000.0,8000.0,16.0,1.0,14.0,60.0,43.0
amdahl,470v/7c,29.0,8000.0,16000.0,32.0,8.0,16.0,132.0,132.0
dec,vax:11/750,320.0,512.0,8000.0,4.0,1.0,5.0,40.0,36.0
ibm,4331-11,900.0,1000.0,4000.0,4.0,1.0,2.0,18.0,26.0
amdahl,470v/7,29.0,8000.0,32000.0,32.0,8.0,32.0,269.0,253.0
sperry,1100/84,50.0,4000.0,32000.0,112.0,52.0,104.0,397.0,360.0
c.r.d,universe:68,320.0,256.0,6000.0,0.0,1.0,6.0,33.0,28.0
honeywell,dps:8/44,140.0,2000.0,4000.0,8.0,1.0,20.0,35.0,32.0
gould,concept:32/8780,75.0,2000.0,16000.0,128.0,1.0,38.0,259.0,157.0
wang,vs-100,480.0,512.0,8000.0,32.0,0.0,0.0,67.0,47.0
nas,as/7000-n,72.0,2000.0,8000.0,16.0,6.0,8.0,105.0,48.0
nas,as/8040,40.0,8000.0,16000.0,32.0,8.0,16.0,214.0,126.0
sperry,1100/61-h1,116.0,2000.0,8000.0,32.0,5.0,28.0,70.0,56.0
burroughs,b5900,143.0,1500.0,6300.0,0.0,5.0,32.0,30.0,35.0
nas,as/5000-n,92.0,2000.0,8000.0,4.0,1.0,6.0,50.0,41.0
ncr,v8585:ii,56.0,4000.0,12000.0,0.0,1.0,8.0,42.0,62.0
burroughs,b5920,143.0,3100.0,6200.0,0.0,5.0,20.0,33.0,39.0
cdc,cyber:170/750,25.0,1310.0,2620.0,131.0,12.0,24.0,274.0,102.0
cambex,1636-10,50.0,1000.0,8000.0,8.0,3.0,5.0,36.0,41.0
harris,600,300.0,768.0,4500.0,0.0,1.0,24.0,45.0,27.0
ipl,4445,50.0,2000.0,8000.0,8.0,1.0,6.0,56.0,44.0
prime,50-550-ii,160.0,1000.0,4000.0,8.0,1.0,14.0,38.0,29.0
magnuson,m80/44,50.0,2000.0,16000.0,24.0,6.0,16.0,65.0,88.0
sperry,1100/81,50.0,2000.0,32000.0,24.0,6.0,26.0,114.0,182.0
ibm,8140,800.0,768.0,2000.0,0.0,0.0,0.0,20.0,20.0
magnuson,m80/42,50.0,2000.0,16000.0,12.0,3.0,16.0,45.0,80.0
dec,vax:11/730,810.0,1000.0,5000.0,0.0,1.0,1.0,20.0,28.0
sperry,1100/83,50.0,2000.0,32000.0,112.0,52.0,104.0,307.0,341.0
cdc,cyber:170/825,50.0,2620.0,10480.0,30.0,12.0,24.0,63.0,74.0
honeywell,dps:7/35,330.0,1000.0,2000.0,0.0,1.0,2.0,16.0,20.0
honeywell,dps:6/35,330.0,1000.0,3000.0,0.0,2.0,4.0,16.0,23.0
honeywell,dps:8/62,140.0,2000.0,32000.0,32.0,1.0,54.0,189.0,181.0
ibm,4341-11,180.0,2000.0,8000.0,8.0,1.0,6.0,50.0,42.0
ibm,3083:e,26.0,8000.0,16000.0,0.0,8.0,16.0,185.0,113.0
cambex,1651-1,50.0,2000.0,16000.0,8.0,3.0,6.0,60.0,74.0
ncr,v8650,38.0,4000.0,8000.0,32.0,16.0,32.0,116.0,80.0
nas,as/6650,50.0,4000.0,16000.0,64.0,5.0,10.0,111.0,119.0
honeywell,dps:8/49,140.0,2000.0,32000.0,32.0,1.0,20.0,134.0,175.0
ibm,4361-5,25.0,2000.0,12000.0,16.0,3.0,5.0,66.0,65.0
burroughs,b4955,110.0,5000.0,5000.0,142.0,8.0,64.0,120.0,124.0
sperry,1100/94,30.0,8000.0,64000.0,128.0,12.0,176.0,1150.0,978.0
burroughs,b2900,143.0,512.0,5000.0,0.0,7.0,32.0,28.0,29.0
ncr,v8655,38.0,8000.0,16000.0,64.0,4.0,8.0,100.0,142.0
siemens,7.865-2,70.0,4000.0,12000.0,8.0,6.0,8.0,75.0,67.0
dg,eclipse:m/600,700.0,256.0,2000.0,0.0,1.0,1.0,24.0,19.0
